Id,Address,Sold Price,Summary,Type,Year built,Heating,Cooling,Parking,Lot,Bedrooms,Bathrooms,Full bathrooms,Total interior livable area,Total spaces,Garage spaces,Region,Elementary School,Elementary School Score,Elementary School Distance,Middle School,Middle School Score,Middle School Distance,High School,High School Score,High School Distance,Flooring,Heating features,Cooling features,Appliances included,Laundry features,Parking features,Tax assessed value,Annual tax amount,Listed On,Listed Price,Last Sold On,Last Sold Price,City,Zip,State
4209,2151 Oakland Rd SPC 371,200000.0,"Low space rent, affordable price and valuable upgrades make this home a great choice! This 1972 Holiday Manor, 2bed/2bath mobile home is approximately 1464 square feet - not including the large screened-in porch. The following upgrades have been made throughout the years: Copper water lines, roof (Oct. 2012), double-pane windows (Dec. 2017), dishwasher (approx. 2000), exterior paint (Dec. 2017),  A/C compressor & furnace. Also, electrical panels (Nov. 2019), enclosed porch ceiling panels (Nov. 2019), linoleum and carpet (2006), small shed installed 1999, large shed installed 2010.  Casa Del Lago is a family community that is situated near shopping & restaurants and is easily accessible from highways 101, 680 & 880. Park allows 2 pets - up to 90 lbs. each, no vicious breeds. Buyer to qualify for park tenancy. Note: washer & dryer are included as a gift and hold no value or warranty. Buyer to verify square footage (title reflects approx 1536 sq.ft.).",MobileManufactured,1972.0,Central Forced Air,"Evaporative Cooler, Central AC",Carport,,Walk-in Closet,2.0,2.0,1536.0,0.0,0.0,San Jose,Orchard Elementary School,6.0,0.5,,,,Independence High School,6.0,3.4,"Carpet, Vinyl / Linoleum","Forced air, Gas","Central, Evaporative","Dishwasher, Dryer, Refrigerator, Washer",Washer / Dryer,Carport,,,2019-12-31,199900.0,,,San Jose,95131,CA
21970,2202 E Lewis Ave,163000.0,"GO Lewis! You will not need a compass to find this darling bungalow, conveniently located at the southeast corner of Lewis and Clark. (Seriously!) Whether as a first home, or a rental, this house needs no first name. Newer laminate throughout the home should provide for easy maintenance, and limited wear in the high-traffic areas. Like many homes, the kitchen is the centerpiece of this lil' darlin,' with swirled black and white granite countertops, accented by a white subway tile backsplash, and newer white cabinets and sparkling pulls. (Newer range/oven installed at the COE.) The master bathroom has a newer surround shower/tub combination, and a pedestal wash basin, while the guest bathroom also has a pedestal basin, and rock/pebble look for the shower floor. Convenience is the word, with an in-home laundry room; begin making plans to start the next chapter of your life adventure at Lewis and Clark!",SingleFamily,1928.0,Forced air,Central,"Garage, Garage - Detached, Covered",6499.0,2,,,1100.0,1.0,1.0,Fresno,Webster Elementary School,5.0,0.4,Tehipite Middle School,2.0,0.4,Roosevelt High School,3.0,2.1,Other,Forced air,Central,,Inside,"Garage, Garage - Detached, Covered",74562.0,967.0,2020-06-25,160000.0,,,Fresno,93701,CA
7975,492 Papaya Ct,590000.0,"3 bedroom 1.5 baths with detached 2 car garage and private patio. Inside washer and dryer! One year new commercial grade laminate floors and interior paint, newly refinished bathrooms and kitchen counters. Big park with playground right across the street. Must see to appreciate!",Townhouse,1969.0,"Gas, Wall Furnace",None,"Carport, Garage - Detached, Covered",1360.0,3,2.0,1.0,1157.0,3.0,3.0,San Jose,Daniel Lairon Elementary School,3.0,0.3,,,,Andrew P. Hill High School,4.0,0.3,"Laminate, Carpet","Wall, Gas",None,"Dishwasher, Dryer, Garbage disposal, Range / Oven, Refrigerator, Washer","Inside, Electricity Hookup (110V)","Carport, Garage - Detached, Covered",521220.0,8085.0,2020-03-04,569000.0,2018-11-30,511500.0,San Jose,95111,CA
22534,43700 E Buckhorn Cove Rd,609500.0,"Winding uphill east of highway one are parcels with dramatic elevated ocean view potential. This offering includes a coastal development permit which is in place for a 3,000 square foot main house and 640 square foot guest cottage. Commanding views of the coastline south of Little River and out to Stillwell Point could be available from your new coastal home. The permit work has been extensive to this point, now is the time to bring your plans along for the enjoyable moments of building the dream.",VacantLand,1971.0,"Forced air, Oil, Propane / Butane",,Garage - Attached,,,,,,,,Little River,,,,,,,Mendocino High School,9.0,3.6,,,,,,,70196.0,917.0,2020-08-12,695000.0,,,Little River,95456,CA
9577,1043 W 122nd St,500000.0,"SINGLE FAMILY HOME IN A NICE AND QUIET NEIGHBORHOOD THIS HOME FEATURES 2 BEDROOMS AND 1 BATH, KITCHEN COMBINED WITH DINING, LAUNDRY ROOM, AND A 1CAR GARAGE. HUGE BACK YARD. AND ACCESS TO 110 & 105 FWY.",SingleFamily,1954.0,,None,,6945.0,2,1.0,1.0,963.0,0.0,0.0,Los Angeles,West Athens Elementary School,3.0,0.1,Animo Charter Middle No. 3,4.0,1.0,George Washington Preparatory High School,2.0,1.2,,,None,,Inside,,445291.0,5964.0,2020-01-20,520000.0,2018-05-07,341000.0,Los Angeles,90044,CA
10392,430 E Magnolia St,260000.0,"This classic turn of the century home is extremely charming, and meticulously cared for. Centrally located in Stockton's historic Magnolia district, its location is hard to beat. The elegance of the home, and functional layout are sure to please. This is a great opportunity for both investors, and someone looking for a unique and charming home.",SingleFamily,1907.0,Central,Other,No Garage,2387.0,3,2.0,2.0,1508.0,0.0,0.0,Stockton,,,,,,,Stagg Senior High School,2.0,2.6,"Carpet, Tile, Wood",Central,Other,"Dishwasher, Disposal, Free-Standing Gas Oven, Free-Standing Gas Range, Free-Standing Refrigerator","Gas Dryer Hookup, Inside Room",No Garage,239700.0,3010.0,2020-04-04,260000.0,2019-03-26,236000.0,Stockton,95202,CA
25146,524 Pine Wood Ct,1060000.0,"Located in the popular Los Gatos Woods community at the end of a cul de sac, this 2-story home offers a great floor plan. A private gated courtyard leads to the spacious living/dining area with soaring open beam vaulted ceilings and a wood burning fireplace. The kitchen offers a roomy eating space and an outside wall lined with windows. Adjacent to the kitchen is the inside laundry closet, a pantry, under stairs storage and a convenient half bath. Upstairs find a Master suite with an open beamed vaulted ceiling, two closets. 2 bedrooms, both with sliding glass doors to the front balcony are across from the upstairs hall bathroom. Freshly painted, dual pane windows, bamboo laminate flooring, central heating,  and attached 2-car garage. Exclusive amenities: 2 large swimming pools, tennis court, playgrounds, and a clubhouse. 2 minute drive to Safeway. Close to freeways and downtown Los Gatos or Campbell. Distinguished Marshall Lane Elementary, Rolling Hills Middle, Westmont High schools.",Condo,1974.0,Central Forced Air - Gas,None,"Garage, Garage - Attached, Covered",,3,3.0,2.0,1520.0,2.0,2.0,Los Gatos,Marshall Lane Elementary School,8.0,1.5,Rolling Hills Middle School,7.0,0.9,Westmont High School,7.0,0.9,"Tile, Laminate, Carpet, Vinyl / Linoleum","Forced air, Gas",None,"Dishwasher, Garbage disposal, Range / Oven","Gas Hookup, Inside, Electricity Hookup (220V)","Garage, Garage - Attached, Covered",253675.0,3864.0,2020-07-17,1098000.0,,,Los Gatos,95032,CA
4183,147 Ripley St,3895000.0,"Newly renovated, culturally significant home on Bernal Heights' desirable North Slope reveals an exceptional contemporary renovation and unobstructed 270-degree views of the San Francisco Skyline from Twin Peaks to Downtown to the East Bay. The main level, a bright loft-like space with floor-to-ceiling windows framing views from the living, dining & kitchen, includes an en-suite bedroom, 2nd bedroom or study/office & full bath. The lower level hosts three bedrooms & three baths arranged around a spacious family/media room and atrium with a planted wall and built-in benches. View deck, stunning Bertazzoni kitchen, spa-like view master retreat, finished attic, laundry room + parking for one car.",SingleFamily,1907.0,Central,,"Independent, On Site (Single Family Only), Driveway",,5,5.0,5.0,3225.0,1.0,1.0,San Francisco,Flynn (Leonard R.) Elementary School,2.0,0.2,Lick (James) Middle School,3.0,1.3,,,,"Tile, Wood",Central,,"Dishwasher, Disposal, ENERGY STAR Qualified Appliances, Range Hood, Microwave",Inside Room,"Independent, On Site (Single Family Only), Driveway",1684020.0,20972.0,2020-02-06,3995000.0,2018-08-06,1601000.0,San Francisco,94110,CA
37200,1336 N Hunter St,350000.0,"Great investment opportunity! This 4plex contains the following: Unit #1- downstairs studio which is cute and cozy. Unit #2- Upstairs 1 bed, 1 bath with access to the shared laundry. Unit #3- located upstairs with a very spacious 2 bed, 1 bath, large living room with access to a private balcony, formal dining area and shared laundry. Unit #4 -Downstairs unit hosts 3 master suites with 3 beds and 3 full baths. The building is 3356 sq ft, all units are very spacious! The long term tenants keep their units clean and well maintained. There is a large driveway for plenty of parking as well as the street. This property is located close to Downtown Stockton, St Joseph's Hospital, schools and public transport.  This is a great opportunity to add to your investment portfolio!",MultiFamily,1908.0,Varies by Unit,Varies by Unit,0 spaces,,6,6.0,5.0,3356.0,0.0,0.0,Stockton,,,,,,,Stagg Senior High School,2.0,2.3,"Carpet, Linoleum/Vinyl","None, Forced air",Central,"Range / Oven, Refrigerator",,,212241.0,2715.0,2020-10-01,350000.0,2016-09-14,200000.0,Stockton,95202,CA
14377,3 Misty Harbor Ct,1450000.0,"3 Misty Harbor Ct, Pacifica, CA 94044 is a single family home that contains 2,103 sq ft and was built in 2010. It contains 4 bedrooms and 3 bathrooms. This home last sold for $1,450,000 in June 2020. 
 
The Zestimate for this house is $1,493,972. The Rent Zestimate for this home is $4,395/mo.",SingleFamily,2010.0,Central Forced Air - Gas,"Refrigerator, Central","Garage - Attached, Off-street, Covered",5297.0,"Ground Floor Bedroom, Master Suite / Retreat, Walk-in Closet",3.0,3.0,2103.0,6.0,6.0,Pacifica,Cabrillo Elementary School,7.0,2.9,,,,Jefferson High School,4.0,3.5,"Tile, Hardwood, Carpet","Forced air, Gas, Solar","Refrigerator, Central","Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer","Upper Floor, Washer / Dryer, Inside","Garage - Attached, Off-street, Covered",1300500.0,17409.0,2020-05-26,1450000.0,2017-05-02,1250000.0,Pacifica,94044,CA
22819,17202 Quail Ln,1245000.0,"This is truly a unique home with a built-in In-Law Quarters or income generating 2nd unit.  
Love views?  This home has absolutely stunning panoramic views of Anderson Lake & the Diablo Mountain Range from the family room, kitchen and master bedroom.
The main home features 2 large bedrooms/3 full bathrooms, wood flooring, large dining room with 20' ceilings, family room w/gas fireplace, remodeled kitchen w/ white, soft close drawers and cupboard doors, Italian tile back splash and the new thing;  ""leathered"" granite counter tops!  The Stainless steel appliances are newer, high-end Bosch appliances and the cook top is gas. 
The master retreat has a gas fireplace and the much needed ""walk-in"" closet. 
 The master bath has custom, cherry vanity, dual sinks, granite counters and a large shower. 
The In-law suite has gorgeous views too - plus a separate, private entrance.  The vaulted, 2-story living room showcases the views.  It features a galley kitchen, a ground level bedroom and bath and a 2nd upstairs bedroom or office.  It even has its own laundry and deck to enjoy the views.
 Experience the quiet and solitude this property provides! The views from the decks provide perfect setting to enjoy your morning coffee, host a BBQ, or soak in the sun.
Parking is plentiful at this home with an over-sized garage and extra space for RV or boat parking. 
Holiday Lake Estates is a friendly place to live with neighbors strolling by on walks, a local duck pond and hiking trails.",SingleFamily,1976.0,Central Forced Air - Gas,Central AC,"Garage, Garage - Attached, Covered",27442.8,Walk-in Closet,4.0,4.0,2750.0,2.0,2.0,Morgan Hill,Nordstrom Elementary School,6.0,1.9,Lewis H. Britton Middle School,5.0,3.8,Live Oak High School,5.0,2.3,"Tile, Wood, Carpet","Forced air, Gas",Central,"Dishwasher, Microwave, Refrigerator",Inside,"Garage, Garage - Attached, Covered",842860.0,9521.0,2020-06-24,1270000.0,1999-08-10,600000.0,Morgan Hill,95037,CA
33854,1226 Clayburn Ln,200000.0,"Another Fine Home built by Morrisson* Double pane windows,central aircondition, 10 years old roof, tile kitchen floors,high ceiling in the living room,laminated floors,with swimming pool for entertainment*close to freeways,church and schools, excellent neighborhood,nice landscaping* well maintained home.",SingleFamily,1977.0,Other,Central,"Garage, Garage - Attached, Covered",6534.0,3,2.0,,1545.0,2.0,2.0,San Jose,Ramblewood Elementary School,7.0,0.2,Sylvandale Middle School,3.0,0.8,Andrew P. Hill High School,4.0,1.2,,Other,Central,,,"Garage, Garage - Attached, Covered",470880.0,7530.0,2011-08-12,410000.0,2011-08-31,410000.0,San Jose,95121,CA
14980,12002 Carver St,775000.0,"Located on a tree lined street in the foothills of San Jose. This home has been well cared for by the original owners. Features include:Updated kitchen, Updated bathroom,New flooring,New paint,New baseboards,Copper plumbing,Central heating,Indoor utility room,Tile roof,Manicured landscaping,Fenced yards,Covered work shop,Detached laundry/craft room and Boat or RV parking.",SingleFamily,1952.0,"Gas, Central Forced Air",None,"Carport, Garage",5545.0,Ground Floor Bedroom,1.0,1.0,1069.0,0.0,0.0,San Jose,Millard Mccollam Elementary School,6.0,0.3,William Sheppard Middle School,4.0,0.4,James Lick High School,4.0,0.9,"Hardwood, Laminate, Carpet","Forced air, Gas",None,"Dryer, Washer","Washer / Dryer, In Utility Room","Carport, Garage",50856.0,1545.0,2020-05-29,778888.0,,,San Jose,95127,CA
31160,494 Sweetwater Dr,1010000.0,"Welcome to the Eagle's nest, a home that sits  above it all on the Westshore of Tahoe. Be surrounded by  panoramic lake views while you savor being alone on top of your own knoll with no neighbors on .67 acres. Beautiful well built home with expansive great room and Master loft bedroom with ensuite bath. Rare opportunity to create your Tahoe  dream home in a spectacular setting.",SingleFamily,1978.0,Other,,0 spaces,30492.0,3,,,3010.0,0.0,0.0,South Lake Tahoe,Tahoe Lake Elementary School,6.0,9.0,,,,North Tahoe High School,6.0,10.2,"Tile, Linoleum / Vinyl",Other,,"Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Room,,291329.0,4014.0,2020-09-04,995000.0,,,South Lake Tahoe,96155,CA
22591,2448 Lombard St #208,1025000.0,"Brand new, fully upgraded 2 bedroom model home ready for immediate occupancy! Contact our sales office today to schedule your private or virtual tour. Maison au Pont, located at 2448 Lombard St. in San Francisco, is the newest addition to the JS Sullivan architectural series. Its coveted Marina District location puts you at the intersection of city and bay. The community also offers one of the only new home opportunities in the Marina, bringing contemporary architecture and designer residences to this sought-after location. Studio, 1-, 2-, 3- and 4 -bedroom condominium homes will be available in a mix of floor plans featuring wide-open living areas, light-filled spaces and nature-inspired materials and palettes creating a beautiful retreat. The experience begins in a lobby that welcomes and embraces followed by a rooftop wrapped in views and bay vistas. Maison au Pont boasts light-filled garden courts, a dog washing station,and a bike room. Parking is available for an additional cost.",Condo,2020.0,Central,Central Air,"Attached, Garage Door Opener, None, Driveway",,1,1.0,1.0,719.0,0.0,0.0,San Francisco,Cobb (William L.) Elementary School,2.0,0.7,Roosevelt Middle School,9.0,1.5,Gateway High School,7.0,1.0,Wood,Central,Central Air,"Dishwasher, Disposal, Range Hood, Self Cleaning Oven",Laundry Closet,"Attached, Garage Door Opener, None, Driveway",,,2020-06-26,958000.0,,,San Francisco,94123,CA
